date_jalali,OperatorCode_FK,PushingTime_min,IncomingCarID,productName,GlazeType,temp_exhaust,temp_preheat01,temp_preheat02,temp_termostat,temp_Zone00,temp_Zone01,temp_Zone02,temp_Zone03,temp_Zone04,temp_Zone05,temp_Zone06,temp_Zone07,temp_rapid01,temp_Rapid02,temp_bottomA,temp_bottom01,temp_bottomB,temp_bottom02
1404.2.30,4,10:50:00,30,90000001,91000001,190,384,510,720,825,930,955,945,940,891,841,778,603,575,564,525,414,356
1404.2.30,4,13:00:00,57,90000001,91000001,190,379,524,711,825,930,955,945,940,884,840,780,602,574,563,524,415,359
1404.2.30,4,15:10:00,51,90000001,91000001,190,382,526,709,825,930,955,945,940,886,840,775,605,576,562,524,412,361
1404.2.30,4,17:20:00,65,90000001,91000001,190,389,528,712,825,930,955,945,940,887,839,785,605,576,562,526,414,365
1404.2.30,4,19:30:00,20,90000001,91000001,190,395,529,735,825,930,955,945,940,889,840,784,602,575,562,524,413,365
1404.2.30,4,21:40:00,10,90000001,91000001,190,399,529,742,825,930,955,945,940,888,840,783,603,575,562,524,414,362
1404.2.30,5,23:50:00,17,90000001,91000001,190,405,533,765,825,930,955,945,940,886,838,781,602,575,561,523,411,360
1404.2.31,5,2:00:00,1,90000001,91000001,190,403,556,756,825,930,955,945,940,887,837,785,600,574,560,522,410,363
1404.2.31,5,4:10:00,28,90000001,91000001,190,404,559,759,825,930,955,945,940,885,837,783,597,571,560,524,411,365
1404.2.31,4,6:20:00,22,90000001,91000001,190,400,555,757,825,930,955,945,940,887,838,784,597,570,560,524,410,365
1404.2.31,4,8:30:00,67,90000001,91000001,190,405,549,761,825,930,955,945,940,887,840,778,600,571,557,523,411,365
1404.2.31,4,10:40:00,50,90000001,91000001,190,406,551,762,825,930,955,945,940,888,841,779,600,571,556,523,410,366
1404.2.31,4,12:50:00,56,90000001,91000001,190,405,537,762,825,930,955,945,940,887,839,780,559,570,558,520,413,367
1404.2.31,7,15:00:00,7,90000001,91000001,190,406,533,786,825,930,955,945,940,886,838,779,599,570,559,518,412,366
1404.2.31,7,17:10:00,40,90000001,91000001,190,404,539,772,825,930,955,945,940,880,835,775,599,570,556,518,405,361
1404.2.31,7,19:20:00,58,90000001,91000001,190,406,540,767,825,930,955,945,940,883,830,775,599,570,556,519,405,360
1404.2.31,7,21:30:00,69,90000001,91000001,190,400,530,764,825,930,955,945,940,887,818,775,599,570,555,521,406,361
1404.2.31,5,23:40:00,59,90000001,91000001,190,400,530,757,825,930,955,945,940,885,831,775,598,569,554,518,403,359
1404.3.1,5,1:50:00,37,90000001,91000001,190,406,530,750,825,930,955,945,940,883,831,775,598,569,555,519,405,361
1404.3.1,5,4:00:00,23,90000001,91000001,190,403,528,743,825,930,955,945,940,884,835,777,588,568,553,518,402,361
1404.3.1,4,6:10:00,74,90000001,91000001,190,404,528,752,825,930,955,945,940,886,838,777,570,559,553,520,402,364
1404.3.1,4,8:20:00,75,90000001,91000001,190,401,525,753,825,930,955,945,940,881,837,777,582,550,552,520,402,363
1404.3.1,4,10:30:00,14,90000001,91000001,190,400,538,747,825,930,955,945,940,880,825,777,587,551,552,519,401,363
1404.3.1,4,12:40:00,68,90000001,91000001,190,401,537,741,825,930,955,945,940,881,825,777,587,553,550,518,401,363
1404.3.1,8,14:50:00,18,90000001,91000001,190,394,528,738,825,930,955,945,940,885,831,750,591,561,544,509,409,361
1404.3.1,8,17:00:00,8,90000001,91000001,190,394,525,743,825,930,955,945,940,886,835,745,592,561,544,500,407,362
1404.3.1,8,19:10:00,60,90000001,91000001,190,395,524,741,825,940,955,945,940,887,837,761,586,562,545,502,405,358
1404.3.1,8,21:20:00,16,90000001,91000001,190,393,519,742,825,930,955,945,940,887,383,770,570,557,547,505,390,362
1404.3.1,5,23:30:00,66,90000001,91000001,190,392,520,770,825,930,955,945,940,883,838,775,580,545,548,508,385,349
1404.3.2,5,1:40:00,77,90000001,91000001,190,393,520,758,825,930,955,945,940,884,838,776,583,551,542,507,395,330
1404.3.2,5,3:50:00,38,90000001,91000001,190,390,523,752,825,930,955,945,940,886,828,777,586,555,535,508,396,345
1404.3.2,4,6:00:00,25,90000001,91000001,190,390,522,750,825,930,955,945,940,889,835,777,589,556,539,502,395,346
1404.3.2,4,8:10:00,54,90000001,91000001,190,389,519,737,825,930,955,945,940,888,838,772,591,557,541,495,398,348
1404.3.2,4,10:20:00,35,90000001,91000001,190,390,520,743,825,930,955,945,940,887,837,775,590,556,540,498,397,347
1404.3.2,4,12:30:00,26,90000001,91000001,190,390,521,740,825,930,955,945,940,889,840,775,578,552,544,499,395,345
1404.3.2,8,14:40:00,45,90000001,91000001,190,390,510,730,825,930,955,945,940,889,840,770,587,551,545,502,371,341
1404.3.2,8,16:50:00,61,90000001,91000001,190,388,512,733,825,930,955,945,940,878,838,768,590,558,546,504,386,325
1404.3.2,8,19:00:00,43,90000001,91000001,190,387,514,733,825,930,955,945,940,882,837,769,593,561,540,506,387,332
1404.3.2,8,21:10:00,4,90000001,91000001,190,386,512,730,825,930,955,945,940,886,825,773,595,563,543,506,388,337
1404.3.2,5,23:20:00,44,90000001,91000001,190,386,513,728,825,930,955,945,940,889,832,760,597,564,545,496,391,341
1404.3.3,5,1:30:00,12,90000001,91000001,190,387,515,730,825,930,955,945,940,890,835,760,597,563,547,501,393,341
1404.3.3,5,3:40:00,5,90000001,91000001,190,388,517,729,825,930,955,945,940,890,837,769,593,566,549,506,390,344
1404.3.3,5,5:50:00,33,90000001,91000001,190,390,523,728,825,930,955,945,940,889,838,776,575,562,549,508,384,345
1404.3.3,4,8:00:00,32,90000001,91000001,190,388,522,722,825,930,955,945,940,888,839,777,584,548,549,508,385,330
1404.3.3,4,10:10:00,6,90000001,91000001,190,389,520,720,825,930,955,945,940,887,838,778,589,550,550,508,381,339
1404.3.3,4,12:20:00,24,90000001,91000001,190,392,525,721,825,930,955,945,940,888,837,777,591,535,535,508,388,340
1404.3.3,5,14:30:00,47,90000001,91000001,190,392,529,718,825,930,955,945,940,887,837,773,594,561,540,505,393,342
1404.3.3,5,16:40:00,41,90000001,91000001,190,397,529,725,825,930,955,945,940,888,837,777,595,562,542,490,392,342
1404.3.3,5,18:50:00,76,90000001,91000001,190,399,535,732,825,930,955,945,940,884,837,777,594,564,545,495,394,343
1404.3.3,5,21:00:00,62,90000001,91000001,190,399,540,740,825,930,955,945,940,885,837,774,594,564,546,498,378,343
1404.3.3,8,23:10:00,15,90000001,91000001,190,401,544,737,825,930,955,945,940,887,837,775,595,565,547,502,370,337
1404.3.4,8,1:20:00,46,90000001,91000001,190,404,549,751,825,930,955,945,940,887,839,776,596,565,548,507,384,327
1404.3.4,8,3:30:00,53,90000001,91000001,190,402,548,748,825,930,955,945,940,886,838,772,595,565,549,508,385,332
1404.3.4,8,5:40:00,34,90000001,91000001,190,403,546,753,825,930,955,945,940,886,837,773,596,566,549,508,388,333
1404.3.4,4,7:50:00,32,90000001,91000001,190,403,542,748,825,930,955,945,940,888,838,781,598,567,550,509,390,335
1404.3.4,4,10:00:00,13,90000001,91000001,190,402,541,749,825,930,955,945,940,888,838,780,595,565,551,508,391,332
1404.3.4,4,12:10:00,70,90000001,91000001,190,402,540,753,825,930,955,945,940,888,839,781,596,566,551,509,392,331
1404.3.4,5,14:20:00,79,90000001,91000001,190,403,532,761,825,930,955,945,940,890,839,777,598,566,552,511,394,344
1404.3.4,5,16:30:00,31,90000001,91000001,190,402,832,762,825,930,955,945,940,888,839,776,598,568,552,513,397,345
1404.3.4,5,18:40:00,39,90000001,91000001,190,402,530,765,825,930,955,945,940,890,838,775,599,568,552,513,397,345
1404.3.4,5,20:50:00,42,90000001,91000001,190,400,529,760,825,930,955,945,940,889,839,779,600,570,553,515,399,348
1404.3.4,8,23:00:00,49,90000001,91000001,190,400,526,754,825,930,955,945,940,887,840,781,603,570,554,515,404,349
1404.3.5,8,1:10:00,63,90000001,91000001,190,401,528,758,825,930,955,945,940,888,839,778,601,569,553,514,401,348
1404.3.5,8,3:20:00,64,90000001,91000001,190,398,525,747,825,930,955,945,940,889,842,784,602,572,555,518,406,355
1404.3.5,8,5:30:00,19,90000001,91000001,190,397,524,747,825,930,955,945,940,889,841,783,602,572,556,515,405,357
1404.3.5,4,7:40:00,36,90000001,91000001,190,395,521,745,825,930,955,945,940,890,841,787,605,575,558,518,408,359
1404.3.5,4,9:50:00,27,90000001,91000001,190,391,518,732,825,930,955,945,940,890,840,787,604,574,557,518,407,357
1404.3.5,4,12:00:00,57,90000001,91000001,190,392,517,731,825,930,955,945,940,891,840,787,604,575,556,517,406,356
1404.3.5,5,14:10:00,51,90000001,91000001,190,387,512,729,825,930,955,945,940,887,841,770,604,577,560,521,408,358
1404.3.5,5,16:20:00,65,90000001,91000001,190,387,511,736,825,930,955,945,940,888,840,772,604,577,560,520,410,358
1404.3.5,5,18:30:00,28,90000001,91000001,190,381,508,728,825,930,955,945,940,887,841,774,604,577,560,521,410,360
1404.3.5,5,20:40:00,22,90000001,91000001,190,384,509,732,825,930,955,945,940,888,840,774,605,579,562,522,411,362
1404.3.5,8,22:50:00,1,90000001,91000001,190,386,506,735,825,930,955,945,940,887,840,772,606,580,561,521,410,361
1404.3.6,8,1:00:00,17,90000001,91000001,190,385,507,733,825,930,955,945,940,888,840,773,605,578,560,521,411,361
1404.3.6,8,3:10:00,10,90000001,91000001,190,387,508,741,825,930,955,945,940,883,840,782,605,578,562,525,411,361
1404.3.6,8,5:20:00,73,90000001,91000001,190,384,508,743,825,930,955,945,940,887,838,781,605,577,562,526,415,370
1404.3.6,4,7:30:00,20,90000001,91000001,190,383,504,738,825,930,955,945,940,888,838,784,608,578,564,528,415,370
1404.3.6,4,9:40:00,48,90000001,91000001,190,382,500,724,825,930,955,945,940,890,838,775,608,578,564,528,417,366
1404.3.6,4,11:50:00,80,90000001,91000001,190,384,495,720,825,930,955,945,940,890,841,778,609,578,565,530,418,370
1404.3.6,5,14:00:00,56,90000001,91000001,190,382,493,724,825,930,955,945,940,889,839,868,609,577,565,528,418,370
1404.3.6,5,16:10:00,7,90000001,91000001,190,382,493,722,825,930,955,945,940,886,840,776,608,576,566,527,418,371
1404.3.6,5,18:20:00,59,90000001,91000001,190,383,495,730,825,930,955,945,940,889,839,771,607,574,565,528,418,370
1404.3.6,5,20:30:00,75,90000001,91000001,190,382,499,734,825,93,955,945,940,888,839,777,606,572,566,530,421,373
1404.3.6,8,22:40:00,38,90000001,91000001,190,382,499,736,825,930,955,945,940,890,840,780,606,570,526,531,423,376
1404.3.7,8,0:50:00,23,90000001,91000001,190,383,503,736,825,930,955,945,940,888,840,788,605,570,563,536,424,276
1404.3.7,8,3:00:00,68,90000001,91000001,190,381,504,736,825,930,955,945,940,889,840,787,605,569,560,536,427,377
1404.3.7,8,5:10:00,74,90000001,91000001,190,380,505,735,825,930,955,945,940,887,840,784,604,567,559,535,427,376
1404.3.7,4,7:20:00,14,90000001,91000001,190,380,504,733,825,930,955,945,940,880,839,784,604,566,559,530,427,379
1404.3.7,4,9:30:00,25,90000001,91000001,190,378,505,733,825,930,955,945,940,880,839,781,603,566,555,530,427,384
1404.3.7,4,11:40:00,38,90000001,91000001,190,379,504,731,825,930,955,945,940,881,839,781,603,565,555,531,427,383
1404.3.7,4,13:50:00,16,90000001,91000001,190,378,503,722,825,930,955,945,940,885,838,780,604,567,555,530,427,383
1404.3.7,4,16:00:00,60,90000001,91000001,190,378,504,722,825,930,955,945,940,887,839,781,605,567,555,529,428,382
1404.3.7,4,18:10:00,54,90000001,91000001,190,378,493,722,825,930,955,945,940,887,840,771,605,566,557,530,431,384
1404.3.7,4,20:20:00,77,90000001,91000001,190,379,495,723,825,930,955,945,940,887,840,771,604,566,556,529,427,387
1404.3.7,8,22:30:00,26,90000001,91000001,190,379,497,725,825,930,955,945,940,887,840,783,608,570,557,531,432,387
1404.3.8,8,0:40:00,35,90000001,91000001,190,380,500,730,825,930,955,945,940,889,840,784,604,568,558,530,431,287
1404.3.8,8,2:50:00,45,90000001,91000001,190,383,499,730,825,930,955,945,940,888,840,787,602,565,560,529,426,382
1404.3.8,8,5:00:00,21,90000001,91000001,190,385,499,728,825,930,955,945,940,887,840,783,602,565,562,528,426,382
1404.3.8,4,7:10:00,61,90000001,91000001,190,384,498,727,825,930,955,945,940,889,840,783,603,565,561,529,426,383
1404.3.8,4,9:20:00,33,90000001,91000001,190,385,497,725,825,930,955,945,940,889,840,783,602,565,559,533,426,386
1404.3.8,4,11:30:00,66,90000001,91000001,190,386,498,725,825,930,955,945,940,891,841,781,603,565,558,533,429,385
1404.3.8,4,13:40:00,12,90000001,91000001,190,387,499,720,825,930,955,945,940,890,841,780,604,565,557,528,428,383
1404.3.8,5,15:50:00,6,90000002,92000001,190,382,488,710,825,930,955,945,940,889,841,771,605,568,556,521,434,389
1404.3.8,5,18:00:00,43,90000001,91000001,190,388,493,709,825,930,955,945,940,889,840,773,605,569,558,525,430,392
1404.3.8,5,20:10:00,32,90000001,91000001,190,388,497,709,825,930,955,945,940,897,840,780,605,570,558,527,427,390
1404.3.8,8,22:20:00,4,90000001,91000001,190,386,502,710,825,930,955,945,940,890,840,780,604,568,558,527,427,382
1404.3.9,8,0:30:00,44,90000001,91000001,190,387,503,712,825,930,955,945,940,888,840,781,603,569,558,526,425,380
1404.3.9,8,2:40:00,5,90000001,91000001,190,380,506,716,825,930,955,945,940,885,840,785,602,566,558,526,425,380
1404.3.9,8,4:50:00,24,90000001,91000001,190,384,505,725,825,930,955,945,940,886,840,784,603,566,556,527,424,383
1404.3.9,4,7:00:00,2,90000001,91000001,190,394,505,724,825,930,955,945,940,891,840,780,604,567,556,527,424,381
1404.3.9,4,9:10:00,18,90000001,91000001,190,397,507,724,825,930,955,945,940,890,841,781,602,566,555,524,423,381
1404.3.9,4,11:20:00,50,90000001,91000001,190,398,508,723,825,930,955,945,940,890,841,780,603,566,555,523,422,378
1404.3.9,4,13:30:00,11,90000001,91000001,190,397,506,722,825,930,955,945,940,890,841,781,603,564,555,525,422,380
1404.3.9,5,15:40:00,71,90000001,91000001,190,388,517,718,825,930,955,945,940,890,843,767,603,567,556,526,423,379
1404.3.9,5,17:50:00,30,90000001,91000001,190,392,518,720,825,930,955,945,940,887,842,7769,603,567,556,525,423,379
1404.3.9,5,20:00:00,47,90000002,92000001,190,397,517,710,825,930,955,945,940,889,838,778,601,567,555,524,423,376
1404.3.9,8,22:10:00,76,90000001,91000001,190,402,513,721,825,930,955,945,940,890,839,778,602,566,555,524,421,378
1404.3.10,8,0:20:00,34,90000001,91000001,190,403,508,721,825,930,955,945,940,889,839,775,601,565,554,523,421,377
1404.3.10,8,2:30:00,62,90000001,91000001,190,401,510,720,825,930,955,945,940,890,840,777,602,566,555,522,420,377
1404.3.10,8,4:40:00,41,90000001,91000001,190,402,530,718,825,930,955,945,940,892,840,775,601,564,554,522,420,378
1404.3.10,4,6:50:00,43,90000001,91000001,190,400,523,751,825,930,955,945,940,890,840,775,601,563,554,522,421,377
1404.3.10,4,9:00:00,56,90000001,91000001,190,395,521,740,825,930,955,945,940,891,840,772,600,561,555,522,420,378
1404.3.10,4,11:10:00,52,90000001,91000001,190,399,522,741,825,930,955,945,940,891,840,771,595,560,555,523,421,377
1404.3.10,4,13:20:00,15,90000001,91000001,190,399,523,741,825,930,955,945,940,891,840,773,595,561,554,521,422,375
1404.3.10,4,15:30:00,63,90000001,91000001,190,398,503,736,825,930,955,945,940,889,842,765,596,560,552,520,418,373
1404.3.10,4,17:40:00,49,90000001,91000001,190,398,504,739,825,930,955,945,940,891,842,766,596,561,552,520,417,373
1404.3.10,4,19:50:00,73,90000001,91000001,190,397,505,753,825,930,955,945,940,891,842,768,596,561,551,520,417,373
1404.3.10,5,22:00:00,10,90000001,91000001,190,398,528,757,825,930,955,945,940,873,840,772,595,562,548,514,412,370
1404.3.11,5,0:10:00,20,90000001,91000001,190,399,528,752,825,930,955,945,940,876,832,771,593,560,547,515,413,370
1404.3.11,5,2:20:00,17,90000001,91000001,190,400,526,747,825,930,955,945,940,886,820,774,594,560,548,514,412,370
1404.3.11,5,4:30:00,22,90000001,91000001,190,400,526,745,825,930,955,945,940,889,833,775,594,560,546,514,410,368
1404.3.11,4,6:40:00,1,90000001,91000001,190,400,525,742,825,930,955,945,940,890,835,774,595,561,547,513,411,367
1404.3.11,4,8:50:00,48,90000001,91000001,190,401,524,763,825,930,955,945,940,890,837,773,585,560,547,511,410,365
1404.3.11,4,11:00:00,80,90000001,91000001,190,401,522,749,825,930,955,945,940,891,838,774,588,557,546,511,408,365
1404.3.11,4,13:10:00,7,90000001,91000001,190,404,525,744,825,930,955,945,940,891,838,774,580,541,545,511,407,366
1404.3.11,8,15:20:00,64,90000001,91000001,190,403,513,742,825,930,955,945,940,887,823,760,578,542,542,514,407,362
1404.3.11,8,17:30:00,74,90000001,91000001,190,404,511,738,825,930,955,945,940,886,836,740,582,545,530,509,406,359
1404.3.11,8,19:40:00,68,90000001,91000001,190,403,518,740,825,930,955,945,940,888,836,752,586,548,534,502,404,358
1404.3.11,8,21:50:00,23,90000001,91000001,190,403,517,739,825,930,955,945,940,888,835,756,578,551,533,489,402,356
1404.3.11,5,0:00:00,5,90000001,91000001,190,405,518,740,825,930,955,945,940,890,837,761,561,546,535,492,400,355
1404.3.12,5,2:10:00,37,90000001,91000001,190,406,519,739,825,930,955,945,940,877,836,765,570,528,537,495,390,356
1404.3.12,5,4:20:00,75,90000001,91000001,190,405,523,748,825,930,955,945,940,884,832,772,577,536,532,498,375,348
1404.3.12,4,6:30:00,14,90000001,91000001,190,404,522,744,825,930,955,945,940,889,831,771,578,540,533,501,374,347
1404.3.12,4,8:40:00,59,90000001,91000001,190,404,522,745,825,930,955,945,940,889,834,772,581,541,535,500,373,342
1404.3.12,4,10:50:00,13,90000001,91000001,190,405,525,731,825,930,955,945,940,887,843,773,584,545,537,482,373,342
1404.3.12,4,13:00:00,16,90000001,91000001,190,404,525,741,825,930,955,945,940,890,840,771,583,547,539,485,473,343
1404.3.12,5,15:10:00,38,90000001,91000001,190,404,505,724,825,930,955,945,940,892,841,756,565,547,534,491,381,348
1404.3.12,5,17:20:00,60,90000001,91000001,190,408,509,727,825,930,955,945,940,890,841,755,577,532,534,494,374,340
1404.3.12,5,19:30:00,21,90000001,91000001,190,405,510,740,825,930,955,945,940,889,839,765,582,541,534,496,381,322
1404.3.12,5,21:40:00,45,90000001,91000001,190,406,513,736,825,930,955,945,940,888,839,769,585,546,523,499,382,333
1404.3.12,8,23:50:00,35,90000001,91000001,190,403,523,742,825,930,955,945,940,890,839,771,586,548,57,496,384,334
1404.3.13,8,2:00:00,26,90000001,91000001,190,401,525,736,825,930,955,945,940,890,838,774,589,551,531,485,388,334
1404.3.13,8,4:10:00,29,90000001,91000001,190,400,523,730,825,930,955,945,940,890,840,771,591,551,534,490,390,340
1404.3.13,4,6:20:00,72,90000001,91000001,190,401,522,732,825,930,955,945,940,891,840,770,591,552,535,493,391,342
1404.3.13,4,8:30:00,77,90000001,91000001,190,400,521,732,825,930,955,945,940,891,840,771,592,554,535,493,392,342
1404.3.13,4,10:40:00,54,90000001,91000001,190,398,518,732,825,930,955,945,940,891,840,775,592,555,537,496,391,324
1404.3.13,4,12:50:00,25,90000001,91000001,190,395,519,731,825,930,955,945,940,890,840,776,594,555,539,500,391,331
1404.3.13,8,15:00:00,28,90000001,91000001,190,395,519,729,825,930,955,945,940,890,840,775,595,556,540,502,385,339
1404.3.13,8,17:10:00,61,90000001,91000001,190,390,520,729,825,930,955,945,940,891,839,776,596,557,540,502,387,340
1404.3.13,8,19:20:00,51,90000001,91000001,190,390,522,730,825,930,955,945,940,891,838,778,596,558,542,501,387,340
1404.3.13,8,21:30:00,12,90000001,91000001,190,393,520,733,825,930,955,945,940,892,840,765,598,560,542,503,390,340
1404.3.13,5,23:40:00,66,90000001,91000001,190,392,521,737,825,930,955,945,940,892,839,777,598,561,545,507,390,342
1404.3.14,5,1:50:00,6,90000001,91000001,190,392,521,735,825,930,955,945,940,891,839,771,601,561,546,508,390,342
1404.3.14,5,4:00:00,65,90000001,91000001,190,389,525,736,825,930,955,945,940,890,838,769,596,562,546,508,391,341
1404.3.14,4,6:10:00,55,90000001,91000001,190,391,524,737,825,930,955,945,940,891,839,769,597,562,547,508,393,344
1404.3.14,4,8:20:00,9,90000001,91000001,190,392,523,738,825,930,955,945,940,892,840,771,598,562,547,511,395,345
1404.3.14,4,10:30:00,78,90000001,91000001,190,391,521,731,825,930,955,945,940,891,840,772,598,562,547,511,396,345
1404.3.14,4,12:40:00,3,90000001,91000001,190,395,522,731,825,930,955,945,940,891,841,772,598,562,547,511,391,346
1404.3.14,8,14:50:00,67,90000001,91000001,190,395,522,735,825,930,955,945,940,890,841,779,598,562,547,512,400,352
1404.3.14,8,17:00:00,40,90000001,91000001,190,394,525,739,825,930,955,945,940,890,840,782,596,561,548,514,403,353
1404.3.14,8,19:10:00,58,90000001,91000001,190,390,528,745,825,930,955,945,940,889,840,780,598,559,546,513,400,352
1404.3.14,8,21:20:00,69,90000001,91000001,190,391,527,742,825,930,955,945,940,890,840,776,598,560,545,513,401,353
